Run,Activation,Optimizer,Dropout,L1_reg,L2_reg,Val_Accuracy,Val_Loss,Test_Accuracy,Test_Loss
205,LeakyReLU,rmsprop,0.3,0.005,,0.7303333282470703,2.087170124053955,0.7163000106811523,2.1114375591278076
45,relu,sgd,,0.005,0.005,0.7293333411216736,29.48684310913086,0.7105000019073486,29.50804328918457
196,LeakyReLU,rmsprop,0.2,0.005,,0.7281666398048401,1.9982998371124268,0.7128000259399414,2.018261432647705
212,LeakyReLU,rmsprop,0.5,0.001,0.001,0.7278333306312561,1.4390369653701782,0.71670001745224,1.4730323553085327
166,LeakyReLU,sgd,0.3,0.001,,0.7273333072662354,10.347840309143066,0.7113999724388123,10.368902206420898
152,LeakyReLU,sgd,,0.005,0.001,0.7268333435058594,29.72446632385254,0.7178000211715698,29.742950439453125
18,relu,adam,0.2,0.005,0.005,0.7264999747276306,1.4878251552581787,0.715499997138977,1.5072040557861328
313,tanh,rmsprop,0.3,0.005,,0.7261666655540466,1.978333830833435,0.7174999713897705,1.9937297105789185
165,LeakyReLU,sgd,0.3,,0.005,0.7254999876022339,3.534102439880371,0.7103999853134155,3.553997755050659
27,relu,adam,0.3,0.005,0.005,0.7246666550636292,1.5831364393234253,0.7078999876976013,1.6027330160140991
187,LeakyReLU,rmsprop,,0.005,,0.7243333458900452,1.9457504749298096,0.7080000042915344,1.9629734754562378
81,relu,rmsprop,,0.005,0.005,0.7241666913032532,1.9405819177627563,0.715399980545044,1.9612679481506348
251,tanh,adam,0.5,0.005,0.001,0.7235000133514404,1.5423803329467773,0.7107999920845032,1.5621988773345947
197,LeakyReLU,rmsprop,0.2,0.005,0.001,0.721833348274231,2.0351264476776123,0.7109000086784363,2.0501747131347656
315,tanh,rmsprop,0.3,0.005,0.005,0.721833348274231,2.00119948387146,0.7107999920845032,2.0271401405334473
174,LeakyReLU,sgd,0.5,,0.005,0.721833348274231,3.5443339347839355,0.7063999772071838,3.5705039501190186
305,tanh,rmsprop,0.2,0.005,0.001,0.721833348274231,1.912996768951416,0.713100016117096,1.9342557191848755
50,relu,sgd,0.2,0.001,0.001,0.7213333249092102,10.706269264221191,0.7035999894142151,10.726746559143066
151,LeakyReLU,sgd,,0.005,,0.7198333144187927,29.934772491455078,0.7038999795913696,29.956499099731445
243,tanh,adam,0.3,0.005,0.005,0.7195000052452087,1.487745761871338,0.7053999900817871,1.5099581480026245
34,relu,adam,0.5,0.005,,0.718999981880188,1.6479390859603882,0.7074000239372253,1.6683093309402466
175,LeakyReLU,sgd,0.5,0.001,,0.718500018119812,10.382357597351074,0.7044000029563904,10.40264892578125
54,relu,sgd,0.2,0.005,0.005,0.7166666388511658,29.365514755249023,0.7053999900817871,29.38286781311035
133,LeakyReLU,adam,0.3,0.005,,0.7163333296775818,1.5610846281051636,0.7053999900817871,1.5839173793792725
135,LeakyReLU,adam,0.3,0.005,0.005,0.7161666750907898,1.5352566242218018,0.7053999900817871,1.5510586500167847
252,tanh,adam,0.5,0.005,0.005,0.715499997138977,1.634914755821228,0.7064999938011169,1.6540099382400513
293,tanh,rmsprop,,0.001,0.001,0.7118333578109741,1.282109260559082,0.7026000022888184,1.3118832111358643
170,LeakyReLU,sgd,0.3,0.005,0.001,0.7116666436195374,29.893156051635742,0.6953999996185303,29.914934158325195
52,relu,sgd,0.2,0.005,,0.7116666436195374,29.894296646118164,0.7013000249862671,29.915544509887695
198,LeakyReLU,rmsprop,0.2,0.005,0.005,0.7111666798591614,2.085149049758911,0.6948999762535095,2.113600969314575
324,tanh,rmsprop,0.5,0.005,0.005,0.7103333473205566,2.047248125076294,0.7024999856948853,2.069472551345825
89,relu,rmsprop,0.2,0.005,0.001,0.7099999785423279,2.0556962490081787,0.7002999782562256,2.076962471008301
206,LeakyReLU,rmsprop,0.3,0.005,0.001,0.7099999785423279,2.0716443061828613,0.7027000188827515,2.0880305767059326
176,LeakyReLU,sgd,0.5,0.001,0.001,0.7095000147819519,10.825918197631836,0.6988000273704529,10.8449068069458
322,tanh,rmsprop,0.5,0.005,,0.7085000276565552,2.0515642166137695,0.6927000284194946,2.077688694000244
53,relu,sgd,0.2,0.005,0.001,0.7080000042915344,29.782487869262695,0.6944000124931335,29.804828643798828
169,LeakyReLU,sgd,0.3,0.005,,0.7053333520889282,29.801671981811523,0.6912999749183655,29.82078742980957
67,relu,sgd,0.5,0.001,,0.7045000195503235,10.416232109069824,0.6883000135421753,10.44013786315918
207,LeakyReLU,rmsprop,0.3,0.005,0.005,0.7043333053588867,2.0708112716674805,0.6983000040054321,2.087883710861206
173,LeakyReLU,sgd,0.5,,0.001,0.703166663646698,1.455304741859436,0.6870999932289124,1.4761587381362915
323,tanh,rmsprop,0.5,0.005,0.001,0.7021666765213013,2.0837864875793457,0.6840999722480774,2.109792947769165
161,LeakyReLU,sgd,0.2,0.005,0.001,0.7008333206176758,29.808971405029297,0.685699999332428,29.82754135131836
63,relu,sgd,0.3,0.005,0.005,0.7003333568572998,29.440998077392578,0.6794000267982483,29.46388053894043
172,LeakyReLU,sgd,0.5,,,0.699999988079071,0.8873859643936157,0.6840000152587891,0.908497154712677
179,LeakyReLU,sgd,0.5,0.005,0.001,0.6993333101272583,29.825103759765625,0.6869000196456909,29.842008590698242
88,relu,rmsprop,0.2,0.005,,0.6993333101272583,2.071622133255005,0.6891000270843506,2.084873914718628
177,LeakyReLU,sgd,0.5,0.001,0.005,0.6988333463668823,12.319010734558105,0.6848000288009644,12.340414047241211
68,relu,sgd,0.5,0.001,0.001,0.6978333592414856,10.809392929077148,0.6859999895095825,10.82990837097168
310,tanh,rmsprop,0.3,0.001,,0.6973333358764648,1.379569172859192,0.6809999942779541,1.3997796773910522
143,LeakyReLU,adam,0.5,0.005,0.001,0.6963333487510681,1.6574203968048096,0.6822999715805054,1.676293134689331
180,LeakyReLU,sgd,0.5,0.005,0.005,0.6961666941642761,29.45120620727539,0.6858000159263611,29.470335006713867
250,tanh,adam,0.5,0.005,,0.6959999799728394,1.576743483543396,0.6873000264167786,1.5925589799880981
65,relu,sgd,0.5,,0.001,0.6955000162124634,1.4981091022491455,0.6797000169754028,1.5188077688217163
99,relu,rmsprop,0.3,0.005,0.005,0.6953333616256714,2.0918309688568115,0.6898000240325928,2.1046364307403564
64,relu,sgd,0.5,,,0.6926666498184204,0.864678144454956,0.677299976348877,0.8858380913734436
171,LeakyReLU,sgd,0.3,0.005,0.005,0.6911666393280029,29.414974212646484,0.6826000213623047,29.432018280029297
97,relu,rmsprop,0.3,0.005,,0.690833330154419,2.045806646347046,0.6834999918937683,2.064098358154297
36,relu,adam,0.5,0.005,0.005,0.6886666417121887,1.7136942148208618,0.6711999773979187,1.7310518026351929
69,relu,sgd,0.5,0.001,0.005,0.6865000128746033,12.3887939453125,0.6728000044822693,12.407990455627441
66,relu,sgd,0.5,,0.005,0.6846666932106018,3.6108107566833496,0.6747000217437744,3.631812572479248
72,relu,sgd,0.5,0.005,0.005,0.6840000152587891,29.431642532348633,0.6671000123023987,29.448904037475586
35,relu,adam,0.5,0.005,0.001,0.6838333606719971,1.6991214752197266,0.6686000227928162,1.716605305671692
62,relu,sgd,0.3,0.005,0.001,0.6838333606719971,29.867565155029297,0.6711000204086304,29.886640548706055
106,relu,rmsprop,0.5,0.005,,0.6828333139419556,2.1954383850097656,0.6690000295639038,2.2139830589294434
61,relu,sgd,0.3,0.005,,0.6823333501815796,29.870580673217773,0.6640999913215637,29.88998031616211
98,relu,rmsprop,0.3,0.005,0.001,0.6818333268165588,2.184696674346924,0.6646000146865845,2.213715076446533
178,LeakyReLU,sgd,0.5,0.005,,0.6803333163261414,29.771133422851562,0.6689000129699707,29.787921905517578
142,LeakyReLU,adam,0.5,0.005,,0.6801666617393494,1.7057229280471802,0.6665999889373779,1.7242742776870728
70,relu,sgd,0.5,0.005,,0.6796666383743286,29.935327529907227,0.6585000157356262,29.95469093322754
214,LeakyReLU,rmsprop,0.5,0.005,,0.6781666874885559,2.1910316944122314,0.6690000295639038,2.204679250717163
71,relu,sgd,0.5,0.005,0.001,0.6773333549499512,29.87637710571289,0.6711999773979187,29.89398765563965
144,LeakyReLU,adam,0.5,0.005,0.005,0.6729999780654907,1.7188528776168823,0.6614000201225281,1.7330117225646973
215,LeakyReLU,rmsprop,0.5,0.005,0.001,0.6683333516120911,2.17266845703125,0.6579999923706055,2.188530921936035
216,LeakyReLU,rmsprop,0.5,0.005,0.005,0.6614999771118164,2.2270126342773438,0.6552000045776367,2.244896650314331
107,relu,rmsprop,0.5,0.005,0.001,0.6508333086967468,2.222210168838501,0.6370999813079834,2.2371163368225098
108,relu,rmsprop,0.5,0.005,0.005,0.6301666498184204,2.2424960136413574,0.6146000027656555,2.2661800384521484
