Run,Activation,Optimizer,Dropout,L1_reg,L2_reg,Val_Accuracy,Val_Loss,Test_Accuracy,Test_Loss
313,tanh,rmsprop,0.3,0.005,,0.8003333210945129,1.5433897972106934,0.7854999899864197,1.5714279413223267
315,tanh,rmsprop,0.3,0.005,0.005,0.7993333339691162,1.4230217933654785,0.7817999720573425,1.4438507556915283
314,tanh,rmsprop,0.3,0.005,0.001,0.7988333106040955,1.555798053741455,0.785099983215332,1.5796209573745728
134,LeakyReLU,adam,0.3,0.005,0.001,0.7979999780654907,1.0909298658370972,0.7793999910354614,1.112748622894287
213,LeakyReLU,rmsprop,0.5,0.001,0.005,0.7976666688919067,1.0063366889953613,0.7782999873161316,1.0307291746139526
306,tanh,rmsprop,0.2,0.005,0.005,0.79666668176651,1.6174159049987793,0.7728999853134155,1.6477843523025513
27,relu,adam,0.3,0.005,0.005,0.7948333621025085,1.1175141334533691,0.7793999910354614,1.1356470584869385
97,relu,rmsprop,0.3,0.005,,0.7948333621025085,1.599613904953003,0.781499981880188,1.6217169761657715
81,relu,rmsprop,,0.005,0.005,0.7944999933242798,1.533654808998108,0.7822999954223633,1.560773491859436
135,LeakyReLU,adam,0.3,0.005,0.005,0.7908333539962769,1.1412628889083862,0.7739999890327454,1.1599065065383911
252,tanh,adam,0.5,0.005,0.005,0.7903333306312561,1.1286611557006836,0.7793999910354614,1.1541701555252075
133,LeakyReLU,adam,0.3,0.005,,0.7901666760444641,1.1409317255020142,0.7782999873161316,1.1624521017074585
198,LeakyReLU,rmsprop,0.2,0.005,0.005,0.7900000214576721,1.5968031883239746,0.7785000205039978,1.6189541816711426
197,LeakyReLU,rmsprop,0.2,0.005,0.001,0.7898333072662354,1.6125500202178955,0.7791000008583069,1.6329920291900635
251,tanh,adam,0.5,0.005,0.001,0.7894999980926514,1.1418296098709106,0.7799999713897705,1.1640855073928833
44,relu,sgd,,0.005,0.001,0.7883333563804626,1.0105164051055908,0.7738999724388123,1.0387705564498901
25,relu,adam,0.3,0.005,,0.7878333330154419,1.1136415004730225,0.7742000222206116,1.1379599571228027
260,tanh,sgd,,0.005,0.001,0.7868333458900452,1.0664758682250977,0.7785000205039978,1.0907865762710571
206,LeakyReLU,rmsprop,0.3,0.005,0.001,0.7864999771118164,1.614597201347351,0.7771999835968018,1.640360713005066
259,tanh,sgd,,0.005,,0.7861666679382324,1.064967393875122,0.7720999717712402,1.0880318880081177
152,LeakyReLU,sgd,,0.005,0.001,0.7860000133514404,1.012807011604309,0.7753000259399414,1.0352739095687866
88,relu,rmsprop,0.2,0.005,,0.7853333353996277,1.5776317119598389,0.7716000080108643,1.6028608083724976
151,LeakyReLU,sgd,,0.005,,0.7838333249092102,0.9535057544708252,0.7723000049591064,0.9729438424110413
153,LeakyReLU,sgd,,0.005,0.005,0.7826666831970215,1.0112941265106201,0.7677000164985657,1.0386770963668823
99,relu,rmsprop,0.3,0.005,0.005,0.781499981880188,1.6561890840530396,0.772599995136261,1.682367205619812
322,tanh,rmsprop,0.5,0.005,,0.781166672706604,1.7239993810653687,0.7617999911308289,1.7478106021881104
90,relu,rmsprop,0.2,0.005,0.005,0.7803333401679993,1.6460157632827759,0.7648000121116638,1.667067527770996
143,LeakyReLU,adam,0.5,0.005,0.001,0.7796666622161865,1.2374186515808105,0.7599999904632568,1.2598811388015747
43,relu,sgd,,0.005,,0.7786666750907898,0.9676344394683838,0.7598999738693237,0.9897252917289734
45,relu,sgd,,0.005,0.005,0.778333306312561,1.0506800413131714,0.7698000073432922,1.072394847869873
205,LeakyReLU,rmsprop,0.3,0.005,,0.7758333086967468,1.6776186227798462,0.7603999972343445,1.6995849609375
261,tanh,sgd,,0.005,0.005,0.7754999995231628,1.139022946357727,0.770799994468689,1.1564873456954956
270,tanh,sgd,0.2,0.005,0.005,0.7751666903495789,1.1651811599731445,0.7620999813079834,1.1867438554763794
277,tanh,sgd,0.3,0.005,,0.7751666903495789,1.1655505895614624,0.7613000273704529,1.190488338470459
278,tanh,sgd,0.3,0.005,0.001,0.7748333215713501,1.1572192907333374,0.7605000138282776,1.179989218711853
214,LeakyReLU,rmsprop,0.5,0.005,,0.7743333578109741,1.6966116428375244,0.7652999758720398,1.715916633605957
34,relu,adam,0.5,0.005,,0.7733333110809326,1.2515345811843872,0.758899986743927,1.270520567893982
268,tanh,sgd,0.2,0.005,,0.7730000019073486,1.1261405944824219,0.7670999765396118,1.14586341381073
324,tanh,rmsprop,0.5,0.005,0.005,0.7726666927337646,1.7081679105758667,0.7602999806404114,1.732688069343567
98,relu,rmsprop,0.3,0.005,0.001,0.7720000147819519,1.6969324350357056,0.7599999904632568,1.7187509536743164
286,tanh,sgd,0.5,0.005,,0.7710000276565552,1.2527196407318115,0.7458999752998352,1.2719885110855103
144,LeakyReLU,adam,0.5,0.005,0.005,0.7708333134651184,1.2492438554763794,0.7610999941825867,1.2677879333496094
89,relu,rmsprop,0.2,0.005,0.001,0.7698333263397217,1.680293083190918,0.7609999775886536,1.6999444961547852
207,LeakyReLU,rmsprop,0.3,0.005,0.005,0.7696666717529297,1.6981902122497559,0.7595999836921692,1.7233370542526245
106,relu,rmsprop,0.5,0.005,,0.7693333625793457,1.7329022884368896,0.7416999936103821,1.7614216804504395
269,tanh,sgd,0.2,0.005,0.001,0.7693333625793457,1.1398944854736328,0.7511000037193298,1.1582542657852173
35,relu,adam,0.5,0.005,0.001,0.7693333625793457,1.2622679471969604,0.7506999969482422,1.281183123588562
288,tanh,sgd,0.5,0.005,0.005,0.7691666483879089,1.2932194471359253,0.7360000014305115,1.3135299682617188
36,relu,adam,0.5,0.005,0.005,0.7684999704360962,1.2588423490524292,0.7601000070571899,1.2760283946990967
142,LeakyReLU,adam,0.5,0.005,,0.7683333158493042,1.3070443868637085,0.7560999989509583,1.3257548809051514
279,tanh,sgd,0.3,0.005,0.005,0.7643333077430725,1.2304840087890625,0.7501999735832214,1.248571515083313
160,LeakyReLU,sgd,0.2,0.005,,0.7641666531562805,1.1983652114868164,0.7533000111579895,1.2222448587417603
215,LeakyReLU,rmsprop,0.5,0.005,0.001,0.7634999752044678,1.7233548164367676,0.7504000067710876,1.7397452592849731
323,tanh,rmsprop,0.5,0.005,0.001,0.7633333206176758,1.7194056510925293,0.748199999332428,1.7422043085098267
54,relu,sgd,0.2,0.005,0.005,0.7616666555404663,1.2229639291763306,0.7487999796867371,1.2461646795272827
216,LeakyReLU,rmsprop,0.5,0.005,0.005,0.7608333230018616,1.7417813539505005,0.7422999739646912,1.7608439922332764
287,tanh,sgd,0.5,0.005,0.001,0.7599999904632568,1.24147629737854,0.7508999705314636,1.2620874643325806
52,relu,sgd,0.2,0.005,,0.7593333125114441,1.1941242218017578,0.7494000196456909,1.212788701057434
162,LeakyReLU,sgd,0.2,0.005,0.005,0.7568333148956299,1.240312933921814,0.7427999973297119,1.2640537023544312
62,relu,sgd,0.3,0.005,0.001,0.7568333148956299,1.2530089616775513,0.743399977684021,1.2728325128555298
161,LeakyReLU,sgd,0.2,0.005,0.001,0.7521666884422302,1.1899056434631348,0.7415000200271606,1.2110798358917236
63,relu,sgd,0.3,0.005,0.005,0.7505000233650208,1.2956318855285645,0.7354999780654907,1.3162752389907837
170,LeakyReLU,sgd,0.3,0.005,0.001,0.749833345413208,1.2491704225540161,0.73580002784729,1.2703163623809814
107,relu,rmsprop,0.5,0.005,0.001,0.7483333349227905,1.7809574604034424,0.7394000291824341,1.7970283031463623
53,relu,sgd,0.2,0.005,0.001,0.7481666803359985,1.2065774202346802,0.7310000061988831,1.2281124591827393
169,LeakyReLU,sgd,0.3,0.005,,0.7476666569709778,1.2332227230072021,0.7340999841690063,1.2508348226547241
108,relu,rmsprop,0.5,0.005,0.005,0.7426666617393494,1.7938477993011475,0.7340999841690063,1.8069777488708496
171,LeakyReLU,sgd,0.3,0.005,0.005,0.7401666641235352,1.2903677225112915,0.7263000011444092,1.3079489469528198
61,relu,sgd,0.3,0.005,,0.7366666793823242,1.2645437717437744,0.7264000177383423,1.2852874994277954
180,LeakyReLU,sgd,0.5,0.005,0.005,0.7293333411216736,1.4248813390731812,0.7146000266075134,1.444218397140503
70,relu,sgd,0.5,0.005,,0.7279999852180481,1.3947210311889648,0.7111999988555908,1.413401484489441
178,LeakyReLU,sgd,0.5,0.005,,0.7276666760444641,1.3956838846206665,0.7145000100135803,1.410892128944397
72,relu,sgd,0.5,0.005,0.005,0.7271666526794434,1.4258337020874023,0.7103000283241272,1.444949746131897
179,LeakyReLU,sgd,0.5,0.005,0.001,0.7226666808128357,1.393955945968628,0.7045999765396118,1.410148024559021
71,relu,sgd,0.5,0.005,0.001,0.718999981880188,1.4097719192504883,0.70660001039505,1.4292198419570923
